rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
0.8162396,1.118686,0.9819312,0.6806616,-0.5336236,1.352474,5.535042,0.7086427,-1.878634,3
0.4972104,1.502218,1.41152,1.461398,-0.4032809,0.811745,-0.004335598,0.4091791,8.022862,3
1.290584,0.9435188,0.9220924,0.6723291,-0.3812974,1.258921,0.5048581,0.5019734,-0.176137,3
1.950998,0.0371372,0.3892089,0.6483684,-0.6616175,0.6187586,-0.2246185,0.2081115,20.27906,3
1.535921,1.123538,1.156615,0.5561635,-1.045593,1.024502,-0.8377739,0.5227119,-0.8817544,3
0.7491893,0.8801576,1.29973,0.8447059,-0.7410013,0.9781191,4.667652,0.2582664,-0.3384644,3
1.857971,0.776614,1.10973,1.343292,-1.469803,1.309902,-0.331927,0.7793129,5.651664,3
0.6943793,0.9598857,0.9838693,0.3957399,-1.429236,1.311482,0.8388944,0.9131502,18.2969,3
1.246709,-0.2543749,0.8662722,0.9429584,-1.324144,1.156245,-1.519803,0.6188259,0.9363254,3
1.905578,1.429484,1.237217,0.8895101,-0.7737588,1.274738,-0.1977621,0.7066284,-0.4157625,3
1.728251,0.251247,1.040485,1.821159,-1.320351,1.329893,0.5412508,0.2623105,0.1319092,3
0.8894326,1.2976,1.35823,1.486009,-0.4923281,1.136622,-0.5812101,0.4377434,-33.6768,3
1.068388,1.00773,1.16262,1.938538,-0.5423251,1.167945,-1.098639,0.3215643,-2.030303,3
1.472513,0.4765176,0.537084,0.2458607,-1.181917,1.221485,0.4532777,0.4949229,-13.83641,3
0.1896314,0.5153998,0.8254091,0.3373453,-0.456917,0.4092698,1.393095,0.2298186,0.06983086,3
1.080771,0.2548413,0.4982378,0.7441673,-1.263016,1.080976,0.1854036,0.2528253,0.4247979,3
1.858559,0.750369,0.8142328,1.573523,-0.6122107,1.136451,4.624738,0.3184037,-0.6382521,3
0.4190724,0.2434325,0.6669574,0.09504013,-1.006808,0.9856773,-0.1726413,0.3581991,-2.528673,3
1.44487,1.238507,1.15179,1.57751,-0.8213292,1.135254,-2.772333,0.7220278,7.798204,3
1.637003,0.1095979,0.502374,0.5217995,-0.996708,1.2948,0.03057042,-0.4188359,0.4479949,3
1.170436,0.4259097,0.57572,0.5250086,-0.8562029,1.164633,0.706642,0.06777871,0.6432345,3
1.395987,0.8347266,0.7839274,0.8218775,-0.02088859,0.02632164,-0.07272828,-0.07744468,-0.009721929,3
1.027459,1.452753,1.372941,1.279732,-0.723543,0.7315935,3.2797,0.5187663,0.4433177,3
0.5889996,0.817859,1.1296,1.398513,-0.7546541,0.6787049,0.8783295,0.6055653,16.41391,3
1.231085,0.7159896,0.7273812,0.6735568,-0.622872,1.33027,1.970178,0.336449,-0.1376931,3
1.319452,-0.03591695,0.4420721,1.346392,-0.392074,0.4358497,6.408482,0.1439264,0.9342649,3
1.47522,0.8568786,1.039597,0.9446721,-0.3673292,1.17344,0.1208933,0.2388771,-0.4844182,3
0.6538548,0.7487984,0.6563298,0.5173172,-0.4371443,0.7773516,1.471182,0.4684602,1.886219,3
1.292544,0.1489025,0.2621143,0.3733063,-0.6103196,0.8967384,0.2275674,-0.3044483,0.1599001,3
0.5695153,0.5168801,0.5920398,0.6382182,-0.926017,0.8805109,-3.215611,0.3662526,0.01428225,3
1.251229,0.8098578,1.161765,1.60174,-1.104948,1.208663,-0.5135539,0.5080948,-0.5072061,3
1.332788,0.5281041,0.8778908,1.063091,-1.22118,1.399078,1.772501,0.1572099,0.1176027,3
1.833129,0.6059819,1.011376,1.737528,-1.517679,1.369033,1.917322,0.5812077,0.5590349,3
0.9841402,0.5272388,0.4971772,1.532682,-0.2035281,0.5506054,-0.929548,0.2505306,-1.038159,3
0.6689016,0.8476292,1.107172,0.8227351,-0.5339463,0.8263987,1.476528,0.1953654,0.1558824,3
1.335209,0.8614018,1.221341,0.5610371,-0.9591938,1.394851,-0.5673786,0.328339,-1.802438,3
0.4803754,1.627894,1.387319,1.972049,-0.3101415,0.5860629,0.04954461,0.3553603,3.968684,3
0.476265,1.438053,1.31332,1.877658,-0.3206366,0.6175057,0.06900068,0.3116726,5.537874,3
0.706587,0.3965342,0.3903686,0.6519966,-0.1606315,0.337369,0.05835944,0.1402724,0.09210303,3
0.1492099,1.031116,1.1351,1.470921,-0.05205281,0.193532,-0.01107725,-0.5330749,1.061161,3
0.6809728,0.03599724,0.4600523,1.067858,-0.3786896,0.4115886,0.09390338,0.1137792,0.01044076,3
0.9367751,0.9866012,1.066489,1.682831,-0.469518,0.7345843,0.2848505,0.3083587,2.452497,3
1.954841,0.7689669,1.386023,1.685336,-1.121162,1.049705,-7.571325,0.5522811,-1.353489,3
1.194105,0.9433677,0.9026116,1.965466,-0.1825942,0.2713661,0.4058585,-0.03358447,0.1524905,3
1.106178,1.239058,1.362412,1.463804,-0.5137831,0.8396176,1.283677,0.1986905,0.2811174,3
0.9463155,1.334637,1.307303,1.22426,-0.5730059,1.036259,-0.1265426,0.497694,1.57925,3
0.9482375,0.2032643,0.9738685,0.6572782,-0.863035,1.216999,-0.3192381,0.0005346996,1.732559,3
1.731111,0.2499981,0.7819982,0.7186499,-0.7542318,1.230978,0.05062018,-0.08353952,6.08106,3
1.514292,0.2873427,0.5811438,1.279216,-0.9217732,0.8641479,0.3139336,0.25194,0.3245032,3
1.593495,0.2974716,0.5914052,1.924782,-0.7226288,0.7589858,-0.7754114,0.1612109,-0.1092078,3
0.03085112,1.406527,1.274287,0.2165139,0.1700516,0.4129871,-0.2662375,0.1902337,2.498348,3
1.011411,0.1715441,1.360674,1.655107,-0.9016144,0.9779295,0.9310764,0.4571558,-16.57678,3
1.710384,-0.5621409,0.5828724,0.4496991,-1.2335,1.186821,-0.193319,0.02998149,2.133452,3
1.542677,0.3996339,0.3571257,0.3319837,-0.4220991,0.7123166,0.1262254,0.3204713,-1.453005,3
1.175773,1.146783,1.158596,0.3951058,-1.067603,0.9150501,-0.9400254,0.5048996,-0.7579987,3
0.2655583,1.158044,1.183877,1.874586,0.2855587,0.2908214,-0.1003025,0.63297,0.4432105,3
0.4628285,0.8921696,1.10651,1.558051,-0.3462882,0.7238162,0.01793362,0.2235541,-3.582792,3
