rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
1.643415,-0.232291,0.9702832,1.222951,-0.8200728,0.8931506,-1.892969,0.8081954,-2.078063,4
0.7230893,1.07239,1.122122,0.780107,0.7045141,0.6657953,2.025505,-1.119829,-0.4429053,4
0.6699784,1.006784,0.8925887,1.531798,0.462813,0.4780648,-0.1866867,-1.547581,0.255946,4
0.7029608,-0.2026322,1.027149,1.738535,0.1661025,0.2342872,0.3476379,0.3068506,-0.9366204,4
1.957857,0.9879119,0.9654332,0.1607881,0.4238618,0.4958754,-0.2178208,-0.4245904,-0.2977745,4
1.608272,0.9275854,1.386835,1.572144,0.8335183,0.7458613,-26.04386,-9.119503,-1.126126,4
1.493117,1.485425,1.255615,0.5346549,0.1578688,1.220177,0.08041043,0.3374103,0.07231385,4
0.5396628,0.2657473,0.4068902,0.4629733,0.04872075,0.3317231,-0.3885563,-0.1235966,-0.214629,4
1.932716,-0.09209076,0.9373043,0.4938953,-0.5318664,1.15153,-0.670052,1.14331,-1.368242,4
1.564085,-0.6925614,0.9499837,1.729644,-0.02955668,0.163091,5.121018,-0.06259214,-0.5884261,4
1.168789,-0.2211521,0.4122779,0.3824232,-0.4325475,0.5447406,-0.2594142,-0.3852371,-0.680321,4
1.162665,-0.1053441,0.9892576,0.06513432,-0.5760784,1.351097,-0.8788075,1.246976,-1.155043,4
0.998033,-1.101009,1.136103,0.2117379,0.06624845,0.2150629,-0.6191377,0.031188,-0.4760465,4
1.758931,1.274967,1.410981,1.04966,1.290986,1.118576,-0.9510946,-1.789526,-0.8552318,4
1.306746,-0.2430414,0.7339689,1.109995,-0.1279704,0.2678661,-3.881797,0.03909758,-0.629694,4
1.535815,-1.382708,1.274404,0.5713226,-0.4417549,0.3996671,-0.8975261,0.07568592,-0.2973187,4
1.960901,0.8759103,0.7565194,0.6263491,-0.04948959,0.858263,-0.02544129,0.243675,-0.04734266,4
1.267217,0.29295,1.413089,1.91859,-0.715238,0.8839089,2.226601,0.2737607,-1.099048,4
0.3745505,0.655944,1.308332,0.3713697,0.06759991,0.1668995,-74.96972,-1.703277,-0.8607304,4
1.152664,-0.4729913,1.371055,0.01698002,0.4550803,0.5504999,-1.54842,3.432807,-1.854307,4
0.3737861,0.1122792,1.347496,0.08551934,0.5625311,1.076133,-1.256486,32.70466,-1.366419,4
1.802496,0.7474896,0.8525778,0.0380082,0.8160952,1.192795,-0.3792271,-0.828425,-0.5409973,4
1.887077,-0.5415185,1.257595,0.6139657,-0.4152961,1.076935,-1.167409,-0.5752873,-1.240428,4
0.3425009,-0.4889666,1.181729,0.6940902,-0.07467333,0.4796526,0.6234416,-0.3209279,-0.9616572,4
1.859462,0.34551,0.8889354,0.5038034,0.7223018,0.852236,-0.7505946,-2.810262,-0.9197977,4
1.7285,0.3687987,0.9021177,0.1921157,-0.2971798,0.4182729,-0.7484979,-1.28771,-0.7978502,4
0.7082346,-0.2270675,1.181334,0.552847,-1.169799,1.058277,-3.202497,1.113897,-3.538712,4
0.9288372,-0.9281099,1.39949,1.111939,0.3899705,0.5144111,3.365638,-0.1525876,-1.083856,4
0.8838534,0.5543208,1.268909,1.697669,0.06525764,0.09825564,0.5858162,-2.328435,-0.7689709,4
0.3881189,-0.07297663,0.9660779,1.730494,0.1925488,0.1882835,0.1362904,0.3271483,-0.9020712,4
0.4945246,0.6471508,0.7452492,0.1046539,0.174455,0.3416366,-0.3002136,-0.5083415,-0.3517441,4
1.874496,-0.01779498,0.3805597,0.8078023,-0.03492955,0.09552903,-0.5428763,14.43435,-0.3527057,4
1.422899,0.07191972,0.9155478,1.978294,0.1051215,0.5194246,0.7934599,1.959121,-0.9031625,4
0.09500976,0.4235865,1.25459,0.4812772,-0.3409171,0.3825678,0.6425201,0.06604148,0.2855112,4
0.0669297,-1.351703,1.2011,0.3211993,-0.1018145,0.120446,0.2501316,0.2812415,-0.1367974,4
1.425521,0.8715319,1.039662,0.2637486,0.4078741,0.5019363,-0.4712196,-0.8807891,-0.5650056,4
0.5335494,1.146905,1.239874,0.1075443,-1.164695,1.33572,-0.6989567,0.3144828,-1.121066,4
0.727493,0.6852576,1.078592,0.2037018,0.1873736,1.031642,-0.6527574,-0.6528541,-0.7656902,4
1.115278,-1.402605,1.186922,0.2269816,-0.1546277,0.5210581,-0.2825015,0.2514523,-0.1289726,4
0.5211204,0.3556189,0.650771,0.06462429,-1.098464,1.143428,-0.2737187,0.3429683,-2.031772,4
1.17869,0.244625,0.9683926,1.28884,-0.5606192,0.6288617,9.246083,0.1855462,-0.8711501,4
0.8864675,0.1829304,1.280672,0.1055759,-0.3537111,1.22496,-1.14375,-2.13875,-1.347675,4
0.8402458,1.263297,1.225477,0.2490294,-0.5345566,0.5009885,-0.6793713,-0.06630116,-0.3124985,4
1.110211,0.36845,0.7244665,0.2246155,-0.5835634,1.294736,-0.180011,0.1061771,-1.997173,4
1.433364,-1.023805,1.279886,0.06685531,-0.2625007,0.5124894,-0.8593795,0.05024268,-0.8390361,4
0.07589445,0.08078634,1.29444,0.05413487,-0.8068786,0.9240919,-3.673858,0.3627948,-1.489009,4
0.9175274,0.2270955,1.051964,0.4041807,0.1109129,0.9096883,-1.053765,-1.413233,-1.096867,4
1.113104,-0.9712365,1.163747,1.142481,0.1909695,0.3617513,17.11163,-0.08715907,-0.653677,4
0.2669789,0.6250272,1.229966,0.5396812,-0.1194856,0.6139392,0.2960356,-0.5698136,-0.3397003,4
1.602563,0.4056811,1.103961,0.95687,-0.5276928,0.8154069,-1.761959,-0.1876195,-1.070066,4
1.087733,0.1798533,0.8389215,0.07104678,-0.5380794,1.005488,-0.7071071,-1.007971,-0.9208761,4
1.85068,0.585842,0.6483815,0.009232738,0.2634875,0.9901046,-0.2898218,-0.634904,-0.4193439,4
1.30588,1.033496,1.371731,0.6787731,-0.2558244,0.8278372,-1.203619,-0.4799096,-0.7547919,4
1.544975,0.5385807,1.328732,0.1717988,0.3071881,1.287781,-1.018065,-2.310374,-1.26586,4
0.5261759,0.6940019,0.9792274,0.8850121,0.1079891,0.362649,0.1542,-0.8114199,-0.4011634,4
0.1151315,-0.2111585,1.176379,1.764621,-0.08698732,0.1842019,0.1466066,-0.04882325,-0.6367712,4
1.188719,0.1921123,1.277854,0.1476048,-1.099405,0.940521,-1.32188,-0.7068764,-1.435607,4
1.447795,-0.2293723,1.241073,0.4407133,-0.5763078,0.8189822,-1.494481,-0.5799002,-1.301345,4
1.438126,-0.6993921,1.232488,0.8219941,-0.2929459,0.3462849,-2.362057,-0.2705344,-0.9270136,4
1.578925,0.02040841,0.5582047,0.2457259,-0.1866685,0.5980126,-0.5103406,-0.892769,-0.6523143,4
0.3312952,0.8464878,1.18646,0.2034876,0.5424315,1.128806,-0.5916616,-0.4441613,-0.6684539,4
1.085769,-0.1504456,1.383034,1.212869,-0.4084926,0.8930824,7.400378,0.1451328,-1.355737,4
1.699976,0.6757066,0.8729603,0.00507928,0.9591335,1.411678,-0.5695184,-1.384724,-0.8241237,4
1.046368,1.103679,1.094969,0.2716382,0.5426957,1.385887,-0.1319558,0.0124837,-0.1073714,4
1.660455,-0.3346446,0.7311912,0.02056745,-0.2309738,1.329289,-0.6593943,0.4371089,-0.786279,4
1.71163,0.01726553,1.058764,1.819413,-0.8417636,0.7136784,14.67218,0.7573525,-1.576553,4
1.556785,-0.5713314,0.8542082,0.5487416,-0.1693109,0.5659659,-0.7628514,-0.2304026,-0.6335317,4
1.597346,0.6479635,0.9006479,1.256888,-0.1756366,0.6191695,-1.338113,-0.1900715,-0.4497533,4
0.7627622,0.7141871,1.140784,1.492433,-0.2404309,0.2203557,1.065301,-0.5234772,-0.2810298,4
1.343578,0.8931057,0.8239268,0.3401462,0.3525781,1.058365,-0.02567522,0.1195763,0.01952049,4
1.920022,0.4479412,0.8800445,1.22141,-0.08453304,0.9232159,-0.4323336,-0.1404288,-0.7512467,4
1.214828,0.9689817,1.411675,0.4878748,-0.3523841,0.8125555,-1.239088,-0.6466433,-0.898831,4
1.360049,0.07020909,1.322273,0.5963724,-0.1288047,0.5879559,-1.798013,-3.989532,-1.259488,4
1.740791,0.0775466,1.359656,0.03807167,0.1881928,1.113069,-1.426924,-25.45657,-1.816399,4
1.086642,0.2202195,1.280287,0.490506,-0.4670894,0.513589,-2.093468,-1.042316,-1.149069,4
0.6024391,0.2010265,1.260329,0.001008631,1.417721,1.388854,-1.584378,-13.52303,-2.172029,4
1.501828,0.4143486,0.87955,0.4783413,-0.9359726,0.9738136,-0.6517443,0.3076996,-1.636815,4
1.955302,-1.219831,1.179023,0.201824,-0.1502215,0.2910516,-0.5179592,0.08992018,-0.3977002,4
0.6803474,-0.1909481,1.268984,0.268776,-0.1811807,1.213689,-1.201658,-0.239712,-1.439379,4
1.91961,-0.06393042,0.5772379,0.0132966,-0.1489589,0.31311,-0.6717881,5.927854,-0.8491138,4
0.6363485,1.037203,1.120403,0.2466693,-0.4034393,0.3593566,-0.9076254,-0.2349464,-0.3877133,4
0.08101131,0.6919788,1.190107,0.3046415,0.1076969,0.4140115,-0.08192019,-2.26152,-0.219497,4
1.550738,0.5909122,1.003016,0.1150613,-0.1576088,0.4470747,-0.6977373,-1.446234,-0.8479074,4
1.75837,-0.6434048,1.246193,0.2079321,-0.6530498,0.6382236,-1.165105,-0.3153832,-1.089053,4
1.62515,-0.03158678,0.693675,0.4375499,-0.6206663,0.8435896,-0.4599359,0.4336674,-1.242127,4
1.286391,0.2321033,1.332383,0.9790109,-0.3527159,0.6645067,-4.21176,-0.8848186,-1.163947,4
1.102645,0.1139802,1.023422,0.501283,0.3044731,0.4081222,-1.334706,16.17147,-0.9852895,4
1.176155,1.042614,1.037615,0.2235475,-0.6462433,0.8409275,-0.4659596,0.02481379,-0.4456083,4
1.244568,-0.5492606,0.74159,0.5764629,0.2021151,0.2031903,-0.8280044,-0.05384467,-0.5032641,4
1.108032,-0.07445778,1.186683,1.725108,0.07057871,0.1591366,1.338461,2.400034,-1.009864,4
1.088767,1.252911,1.34855,0.3016527,0.4363995,1.354768,-0.34507,-0.3039991,-0.4304405,4
1.967178,0.05322545,1.075539,1.375394,-0.2010693,0.7291222,-2.17692,-0.826506,-1.085266,4
1.894439,0.3149014,1.078395,0.2112749,-0.7258738,1.149037,-0.9405881,-0.759074,-1.231758,4
1.800351,0.714031,1.158742,0.855855,-0.2008509,0.9316994,-0.9694975,-0.4248363,-0.8755416,4
1.989215,-0.5514628,1.183499,0.08380837,-0.6995724,0.776108,-1.011482,-0.05579021,-1.074257,4
1.354326,-0.4331604,0.3926062,1.894628,0.007474488,0.0146784,0.2146905,0.06725613,-0.08040555,4
1.685084,0.4421805,1.11081,1.027767,-0.2173145,0.2273876,-2.204968,-1.069683,-0.8100077,4
1.898844,-0.4579149,0.8725662,1.078797,-0.5487926,0.7892278,-0.8864551,-1.1756,-0.9013229,4
0.7622539,0.7537318,0.8309188,0.9163925,0.2719356,0.3475531,0.3937504,-0.4951919,-0.2821554,4
0.916607,-0.1947044,1.20233,0.1636148,0.2672135,0.9907971,-1.131019,0.7014871,-1.2291,4
1.964895,-0.6525049,1.181359,0.322896,-1.072163,1.119179,-0.9318305,-0.8720917,-1.225615,4
0.7372997,0.6708888,0.9135712,0.02153921,-0.4438442,0.8715584,-0.527879,-1.042699,-0.7149536,4
1.517365,0.3898454,1.245141,1.113753,-0.9886583,0.9709574,-3.607471,0.4329031,-1.616868,4
0.3143704,-0.1654596,1.408552,0.4226735,0.305203,0.3917299,2.571588,0.7539425,-1.360854,4
1.100579,0.2477568,1.190825,0.6509534,-1.049028,1.247999,-1.178119,0.3044111,-3.061905,4
1.758666,-0.2799212,0.6266642,1.742683,0.01208727,0.2262328,-41.78008,-0.03920184,-0.5280601,4
0.8717005,-0.9433455,1.307855,0.09273587,-0.9013281,1.064126,-0.9524486,-0.4190976,-1.00738,4
1.897005,-1.134177,1.138563,0.4567772,-0.2212737,0.2726589,-0.6820386,0.03440701,-0.4260152,4
1.410055,0.5122402,1.365397,1.120538,0.1868248,0.385298,-3.67138,-2.655064,-1.086568,4
1.623569,0.7617694,0.6571308,0.1793119,-0.1394573,0.4068255,-0.04426887,-0.001721343,-0.03687,4
1.212138,0.8192058,1.336598,1.076448,-0.4677874,1.093753,-3.285481,-0.07068311,-0.7679101,4
1.224902,-0.09111104,0.709298,1.531456,-0.3417727,0.5164176,1.202379,0.2288295,-0.906217,4
1.488683,1.6172,1.406986,0.7667258,0.6135349,0.9400182,0.1891328,0.1144306,0.009860065,4
0.7400026,0.1269373,0.696745,0.05291739,-0.05925626,0.9391071,-0.570862,-1.349139,-0.7333601,4
0.8005624,0.5684852,0.7640095,0.7801732,-0.263083,0.3678715,-17.17481,-0.1208857,-0.2709591,4
1.663807,0.06354702,0.6807615,0.676365,-0.1356304,0.2667104,-0.9358721,-1.223236,-0.6328299,4
1.349303,0.4062697,1.106847,1.834755,0.1780806,0.4144657,1.198453,-3.386564,-0.8742294,4
0.7166776,-0.04445928,1.366695,0.7445285,0.2265203,0.4504036,21.7154,1.730227,-1.305084,4
0.9112409,0.7277187,1.402149,0.6496013,0.1736707,0.5064501,-2.299478,-1.68878,-0.9990709,4
1.76316,0.8345239,0.7508607,0.167055,-0.801756,1.173182,-0.1898671,0.2475687,-0.5249504,4
1.677361,0.3564056,0.9027699,1.643382,0.3766503,0.3237471,-27.70548,36.20724,-0.8120999,4
1.899872,1.034533,1.190627,1.16351,0.521714,0.7881562,-0.5421254,-0.5596498,-0.4867332,4
1.201531,-0.243642,1.179774,1.341574,-0.3829916,0.8402548,4.643498,0.6873277,-1.22911,4
1.647739,-0.5912867,0.803338,0.2115308,-0.5563204,1.03333,-0.3810503,-0.2462035,-0.6708989,4
1.821659,-1.213805,1.289981,1.212994,-0.151691,0.6607276,-1.32707,-0.09802779,-0.5077589,4
1.444513,0.6608808,0.8210902,0.5042312,0.02876178,0.9439691,-0.320485,-0.07645402,-0.4688172,4
0.8134867,0.2156402,1.250418,0.5302449,-0.2902326,0.6785013,-2.575265,-0.9953318,-1.145211,4
1.914443,-0.655551,1.181199,0.8801489,-0.02902867,0.2663108,-1.530383,-0.07691704,-0.9316049,4
0.6757311,1.159802,1.392173,0.8163438,0.7124774,0.724824,1.344152,-2.435977,-0.7442073,4
1.982707,-0.1841938,1.027576,0.3261488,0.3184515,0.7414603,-0.9575181,0.6232731,-1.021817,4
1.85331,-0.2313188,1.139479,1.24854,0.3807937,0.4541901,-2.512329,0.3680239,-1.157083,4
1.31946,-1.050718,1.388398,0.5361319,-0.2125226,0.4233867,-1.470717,-0.1782018,-0.8735832,4
1.68202,-0.9439594,1.223719,1.60967,-0.0370874,0.2706575,-15.24081,-0.09436429,-0.7226334,4
1.87457,-0.2703874,1.351227,1.56066,-1.189303,1.323845,-3.216927,0.7188623,-8.073026,4
1.855779,0.6817072,0.9968144,1.388404,0.1864045,0.9420355,-0.3716004,-0.1542369,-0.4531213,4
1.936157,-0.631746,1.315047,0.5592892,-1.076459,1.32877,-1.055692,-1.417312,-1.534307,4
1.829096,-0.3094736,0.9035119,1.131949,-0.5128328,0.5697352,-2.05239,27.4145,-0.9010055,4
1.565021,1.394364,1.233281,0.3813551,0.1373451,1.32674,-0.04811803,0.1707531,-0.06302917,4
1.883537,-0.8615799,0.9945931,0.9157315,0.02264772,0.2276307,-0.93534,-0.04124835,-0.5215721,4
1.120553,-0.01947428,1.35789,0.1097689,1.029931,0.9633034,-1.435428,11.49858,-1.713276,4
1.52856,0.2520376,0.9509295,0.3559548,-0.2206314,0.4868644,-0.9500812,-1.223827,-0.8696776,4
1.787278,0.004145807,1.087479,0.2046796,-0.9726149,1.007328,-1.078874,-0.3124953,-1.339962,4
1.726422,-0.09839591,1.402627,0.2360452,0.6499642,1.014782,-1.368861,4.413487,-1.545427,4
0.85605,0.2003221,0.5261233,0.03866155,0.4228481,0.678805,-0.4525729,-1.547404,-0.6089249,4
1.175086,0.4060828,0.7115402,0.720606,0.341386,0.6297584,-0.5805831,-0.6755329,-0.5795665,4
0.654276,0.4463315,1.257056,0.09131517,0.2123294,1.055796,-1.002506,-2.212545,-1.185408,4
1.495748,-0.8310228,1.404041,1.932247,-0.1927636,0.189761,4.238742,-0.1372433,-0.9547414,4
1.193683,-0.6795854,1.282343,1.210798,-0.009476826,0.1835442,58.98653,0.001098398,-0.9804946,4
1.414061,0.5719689,1.047528,0.568118,-0.4649795,0.9193632,-0.9425213,-0.2183576,-1.000397,4
1.851524,1.252736,1.326542,0.948838,-0.4322419,0.5764269,-1.169294,-0.1723816,-0.4213301,4
1.976698,-0.2255868,1.264434,0.9364307,-0.09925076,1.094573,-1.358078,-0.1723012,-1.372275,4
1.912265,0.5484034,0.5231484,0.1163736,-0.285413,0.6938868,-0.1135304,-0.07085834,-0.178093,4
1.308587,-0.5980915,1.320075,1.58227,-0.1982047,0.6284636,4.017443,-0.5417208,-1.079965,4
0.4920439,-0.5466776,1.071256,0.6436419,0.06816008,0.1511596,2.122436,0.01700565,-0.8361997,4
1.595401,0.05205506,1.155591,1.337999,-0.1178689,0.2623868,-5.595287,-3.038767,-0.9873448,4
1.732965,-0.4588423,1.227539,1.844956,0.06454652,0.1889997,12.74337,0.2169018,-1.038979,4
0.6788121,-1.351039,1.343793,0.01420287,0.3771427,0.652779,-0.8040883,0.6626162,-0.746906,4
1.62562,0.90634,1.356825,0.03362868,-0.9265769,1.337077,-0.8872712,-1.884255,-1.20977,4
1.168497,0.7562606,0.911271,0.9742758,0.477994,0.5645374,-1.087282,-0.7634256,-0.4604827,4
1.400395,1.172652,1.240949,0.5106047,0.3579269,0.7785642,-0.3474069,-0.4551985,-0.4033114,4
1.48516,-0.9172434,1.213231,0.04733927,-1.106798,1.097711,-0.8319176,-0.2479823,-0.8807816,4
1.504308,1.241127,1.387105,0.7014282,0.2129491,0.9801728,-0.5331956,-0.3874812,-0.5241625,4
0.7617033,-0.463901,1.175491,0.4115286,-1.207136,1.088168,-1.586809,3.695443,-2.035516,4
1.031787,-0.09433116,1.362623,0.9390523,-0.3071989,0.483338,-13.23977,-1.665668,-1.174965,4
1.987062,1.620862,1.385572,0.9036939,0.8026347,1.027788,0.1900853,0.1621423,0.06924337,4
1.206998,0.3650431,0.8344523,0.8727006,0.02752498,0.4564182,-1.445659,-0.8169876,-0.6595059,4
0.4653044,-0.03361229,1.262409,0.1859448,-1.067732,1.037676,-1.674258,0.9585138,-1.710344,4
1.679988,0.876086,1.172451,0.5017271,-0.7019865,1.239426,-0.7349988,0.03406252,-1.130435,4
1.946962,-0.1051938,0.8692285,0.3006528,-0.7113732,0.8412361,-0.8437658,12.84755,-1.099852,4
1.865287,0.1904489,0.890504,0.5589408,-0.122398,0.229065,-0.9896114,-1.560225,-0.7839288,4
0.8578563,-0.1925614,1.220222,1.650853,0.09730703,0.1932466,0.7745605,0.9413862,-1.041354,4
0.9207149,1.276568,1.199467,1.151019,-0.02346012,0.5979668,-0.3175087,0.04296665,0.07482473,4
1.956036,1.070537,1.15459,0.04734969,0.5415453,1.116765,-0.4314737,-0.9071759,-0.6134809,4
1.337419,0.9411307,0.839051,1.162222,0.5930576,0.6689081,0.6108611,0.214669,0.07634483,4
1.671072,1.020679,1.303687,0.0458326,-0.05417678,1.018534,-0.7020702,-1.516861,-0.9643371,4
1.323605,0.2439178,1.033509,1.023205,0.0441949,0.1522712,-2.958725,-2.500046,-0.8563574,4
1.890522,-0.4448859,1.221898,0.7369198,-0.4323276,0.6306242,-1.658513,-0.4152222,-1.130013,4
1.676984,0.3671161,0.7228285,1.643002,-0.08200817,0.4978477,-11.20626,-0.2900376,-0.4678347,4
1.227707,0.7359837,1.391065,0.7207417,-0.5757511,0.5963748,-2.685571,-0.5221807,-0.9440215,4
1.328124,-1.016083,1.071845,0.2748096,-0.8597879,0.760342,-0.6242377,-0.2739167,-0.5277295,4
0.2529679,0.3813629,1.077049,0.1340829,-0.1220247,1.010578,-0.9704032,-0.4727643,-1.100353,4
1.312118,0.52983,1.072045,1.428888,-0.1022572,0.6393822,4.284618,-0.5543505,-0.673589,4
0.8428921,-0.5951799,0.8430687,1.318009,-0.04237719,0.1949644,0.8567512,-0.08696876,-0.522768,4
1.192385,0.6928589,0.7022994,0.2465573,0.131981,0.6696851,-0.155242,-0.1571308,-0.1996424,4
0.4775936,-0.9944341,1.27956,1.268932,-0.3447674,0.4280957,0.326999,-6.555213,-0.6875559,4
0.5057436,-1.036805,1.407064,0.08501427,0.664337,0.8866221,-1.022613,-0.1591083,-0.9797753,4
0.3335038,-0.1861923,0.9089287,0.7918626,-0.1121202,0.3290707,0.4864745,-0.5340157,-0.7184168,4
0.6852431,0.1507612,0.6719077,0.3225177,-0.5624508,0.8779601,-0.2079669,-0.002147535,-3.12351,4
1.411012,-0.7582563,1.266247,0.1619655,0.2805556,0.2517874,-1.114855,0.2750414,-1.09335,4
1.578409,1.169459,1.318058,1.019616,-0.140633,1.244668,-0.2828394,0.1216718,-0.3873559,4
1.721662,-0.2777287,1.233388,0.8230488,-0.6980293,1.333924,-0.9558926,2.142187,-1.776722,4
1.026415,0.2883045,1.166726,0.763693,-0.4706169,0.5155178,-4.206202,-0.4274136,-0.9434729,4
1.681111,0.8557088,0.9586145,1.350082,0.04758489,0.7411988,-0.2669668,-0.04104581,-0.2256473,4
0.5884703,0.1636571,0.8795628,0.7881415,-0.2981,0.2985733,2.926178,-0.2417167,-0.5867299,4
1.962415,0.4373685,0.9979472,0.8813572,-0.07406908,0.2239595,-1.162889,-1.154461,-0.7480162,4
0.5468261,0.8488377,0.9987789,0.6792765,0.4861344,0.6154912,0.2264658,-0.9176408,-0.4427434,4
1.426558,0.03375589,1.30166,0.364198,-0.8583266,0.8795001,-1.569732,-0.2120076,-1.445285,4
1.706291,0.496242,1.044898,0.1060622,-0.04082793,1.278461,-0.760192,-1.579017,-1.004619,4
0.821122,0.8436058,1.103947,0.1738614,0.2168171,1.190718,-0.4958819,-0.496882,-0.6185438,4
1.19413,0.03689312,0.7647439,1.920326,0.1493943,0.3707859,0.4375265,0.5555363,-0.7844987,4
1.517173,0.5180042,1.056735,0.1359372,0.1463694,0.6783004,-0.7994886,-1.910758,-0.9909691,4
0.9298929,0.7636097,0.8914172,0.2937866,-0.3730462,0.3429658,-0.7087736,-0.2423815,-0.398572,4
1.61826,-1.044684,1.070942,0.3441138,0.2277061,0.5312897,-0.5368196,0.0006759058,-0.4440167,4
1.401799,-0.01237457,0.9367979,0.5184867,0.03615198,0.244878,-1.147036,10.5145,-0.8808303,4
1.916203,-0.06439416,1.398159,0.7937936,0.5895817,1.039048,-1.618102,0.9753515,-1.534728,4
1.934233,-0.5002164,0.738142,1.889082,0.04086942,0.1562533,-17.31851,-0.05807817,-0.5065639,4
0.7954396,0.5734249,0.6898363,0.9095071,0.1247,0.4515618,-0.06184508,-0.1580335,-0.1764065,4
1.886912,0.5833439,1.342586,0.3105746,-0.9244595,0.9969577,-1.249935,-0.6911576,-1.311656,4
0.9108866,0.6537279,1.280454,0.3233505,-0.3439654,1.154804,-1.065456,-0.5224171,-1.194967,4
1.706219,-0.3111802,0.2641728,1.056388,0.004252841,0.09394223,-0.07726354,0.05362393,-0.02260484,4
0.7888387,1.347801,1.20013,0.4284014,-0.3738057,0.434257,-0.7973602,0.0847102,-0.1032834,4
1.422859,0.7497869,1.340809,0.857057,-0.1721062,1.322563,-0.847708,-0.2529171,-1.098091,4
1.790774,0.5451632,1.412486,1.544405,-0.3657742,1.283644,-2.253077,-0.2567663,-1.26402,4
0.7320554,0.03905619,0.7109105,1.640581,-0.3160377,0.4341463,0.1949959,0.1426149,-0.8307938,4
1.132811,1.389685,1.348465,0.4272413,0.04687032,0.6989695,-0.3028031,-0.23599,-0.2845828,4
1.684675,0.7393265,0.97444,0.2683068,-0.9008079,0.9771968,-0.6784304,-0.0203061,-0.9285304,4
0.3157111,0.6464748,1.290639,0.1340679,0.8554047,0.8499539,-1.265511,-3.585657,-1.185553,4
0.3742695,1.221876,1.153577,0.2127836,-0.198941,0.4944303,-0.5765876,-0.06435638,-0.1904522,4
0.8952505,0.5767862,0.8715488,0.0869022,-0.757226,1.328456,-0.535114,-0.157846,-1.04203,4
1.439002,1.248529,1.348358,1.11883,0.3742605,1.025856,-0.1563345,-0.1114933,-0.3097865,4
0.9893656,-0.1389504,1.303197,0.275465,-0.2592694,0.4384741,-1.551604,5.132126,-1.242788,4
1.834797,-0.1939414,0.4860518,0.01791351,-0.3996345,0.471233,-0.4882722,0.6485939,-0.5748964,4
1.383702,0.6217785,1.067744,1.752582,0.03589789,0.1528508,1.573012,-1.169151,-0.5979112,4
1.217289,1.539856,1.394366,0.3919263,0.4239707,1.20884,-0.028745,0.04034361,-0.087838,4
0.2651343,0.7999992,0.9533082,0.2093919,-0.4817792,0.4530055,-3.230123,0.05384583,-0.3053612,4
1.670684,-0.1605331,1.052328,0.1421342,-0.8173847,0.876304,-1.028213,0.4191163,-1.167782,4
0.6697588,-1.308583,1.288431,0.1328307,0.5997766,0.607591,-0.6157686,0.06552248,-0.4800044,4
0.9445065,-0.03831073,0.6798902,0.05190004,0.09180097,0.8209271,-0.6216016,4.330815,-0.7587739,4
1.220738,0.09374849,0.9221507,0.7107531,0.3548198,0.3633938,-1.596786,2.876007,-0.9187845,4
0.3019319,-0.2837411,1.04136,0.7641816,-0.08928324,0.4230155,0.3913633,-0.421325,-0.8644985,4
1.46984,0.4258475,0.8513692,0.3781479,0.1730827,0.7145886,-0.6135165,-0.8232706,-0.6831548,4
1.12074,0.4018699,0.9544744,0.09163171,-0.09857111,0.4079778,-0.7767088,-1.89421,-0.9215736,4
1.275962,0.4866623,1.016811,0.0007918703,0.4523554,0.4884806,-1.072155,-3.664991,-1.533609,4
1.629081,-0.6762286,1.101563,1.223535,0.4881636,0.4565768,-2.851233,-0.06997086,-0.9505753,4
1.613792,0.603698,1.035941,0.02059134,-0.6394072,0.8111339,-0.7924647,-2.008945,-1.078662,4
1.274719,-0.9041066,1.398964,0.4629475,0.1900389,0.8062857,-1.28352,-0.2559822,-1.070404,4
1.58584,0.5173901,0.7868003,0.1132382,-0.04881833,0.7673352,-0.4769023,-0.8892393,-0.6224135,4
0.1393219,0.2639297,1.234933,0.09642214,0.6480505,0.8510343,-2.244816,2.524712,-1.430828,4
1.954374,1.216414,1.342223,1.024353,0.6027271,1.265073,-0.2966105,-0.1548938,-0.3739927,4
1.997954,0.295167,1.006503,0.4640734,-0.6590553,0.6680388,-1.119683,-0.4366473,-1.038617,4
1.263966,0.8934402,1.016949,0.3164731,-0.6727157,0.969584,-0.6090128,0.06309007,-0.7447635,4
1.637046,0.4669296,0.9968475,1.917067,-0.1636999,0.5799614,2.400522,-0.4378841,-0.5998461,4
1.978893,0.2572079,1.275961,0.09961237,-0.5714033,0.5267222,-1.198503,-4.26435,-1.388252,4
1.863903,1.102311,1.293565,0.8576082,0.4971738,0.6593622,-0.6316272,-0.8554966,-0.5840399,4
1.724555,-0.01134608,1.063247,0.02179977,-0.05676282,0.05485977,-1.199148,120.9056,-1.522064,4
1.655968,-0.2833505,0.8467066,0.2763264,-0.573305,0.8908421,-0.7240459,-0.6179538,-0.9988581,4
1.856376,-0.9590449,1.162841,0.1121324,-1.178328,1.176452,-0.6972717,-0.3232149,-0.82974,4
0.1556739,-0.09778935,0.9383408,0.2497348,-0.07796663,0.432819,0.8737255,-3.531744,-0.8215177,4
1.990298,0.8611617,1.005965,0.1059153,-1.040343,1.335315,-0.4598185,-0.3418752,-0.7315215,4
1.866875,1.045957,1.304399,1.060932,0.6369225,1.229907,-0.4999982,-0.3719405,-0.5773948,4
0.4368117,0.9812511,1.036401,0.1382697,-0.1175644,0.7154023,-0.4021123,-0.2073771,-0.3680384,4
